marketid,submarketid,geographyname,period,askingrent,askingrpsf,effectiverent,effectiverpsf,askingrentchange,yoyaskingrentchange,effectiverentchange,yoyeffectiverentchange,ssaskingrentchange,ssyoyaskingrentchange,sseffectiverentchange,ssyoyeffectiverentchange,occupancy,occupancychange,yoyoccupancychange,ssoccupancychange,ssyoyoccupancychange,vacancyrate,concession,concessionpercentaskingrent,percentofunitsofferingconcessions,propertiessampled,unitssampled,existingunits,averageyearbuilt,averageunitsize
26420,30,Clear Lake,Y2024M04,1301,1.479,1281,1.456,0.0017,0.0004,-0.0023,-0.0099,0.0017,0.0018,-0.0023,-0.0075,0.9223,-0.002,-0.0061,-0.002,-0.0069,0.0777,87,0.066,0.228,103,27168,32603,1995,880
26420,30,Clear Lake,Y2024M05,1312,1.49,1295,1.47,0.0084,-0.0033,0.0105,-0.01,0.0075,-0.002,0.0093,-0.0078,0.9272,0.0049,-0.0021,0.0046,-0.0011,0.0728,88,0.066,0.197,102,27044,32603,1995,881
26420,30,Clear Lake,Y2024M06,1309,1.488,1294,1.471,-0.0025,-0.0098,-0.0007,-0.0147,-0.0006,-0.0096,0.0013,-0.015,0.9265,-0.0007,-0.0066,-0.0006,-0.0054,0.0735,71,0.057,0.209,101,26788,32603,1995,879
26420,30,Clear Lake,Y2024M07,1312,1.494,1295,1.475,0.0026,-0.0088,0.0012,-0.0146,-0.0023,-0.0136,-0.003,-0.0171,0.9278,0.0013,-0.0064,0.0032,-0.0038,0.0722,75,0.058,0.225,104,27481,32657,1996,878
26420,30,Clear Lake,Y2024M08,1320,1.497,1298,1.473,0.0061,0.0014,0.0024,-0.0073,-0.0024,-0.0122,-0.0039,-0.0164,0.9284,0.0006,-0.0049,0.0019,-0.0007,0.0716,93,0.07,0.234,106,28115,32711,1997,881
26420,30,Clear Lake,Y2024M09,1314,1.491,1288,1.461,-0.0045,0.0077,-0.008,-0.0058,-0.0045,-0.0088,-0.008,-0.0197,0.9437,0.0153,0.0105,0.0153,0.0138,0.0563,90,0.069,0.291,106,28115,32765,1997,881
26420,30,Clear Lake,Y2024M10,1300,1.475,1277,1.449,-0.0103,0.0023,-0.0085,-0.0082,-0.0103,-0.0147,-0.0085,-0.0203,0.9437,0,0.0134,0,0.0157,0.0563,108,0.083,0.219,106,28115,32819,1997,881
26420,30,Clear Lake,Y2024M11,1302,1.477,1283,1.455,0.0014,0.0115,0.0048,0.0114,0.0014,-0.003,0.0048,-0.0018,0.943,-0.0007,0.014,-0.0007,0.0158,0.057,92,0.075,0.208,106,28115,32970,1997,881
26420,30,Clear Lake,Y2024M12,1307,1.483,1287,1.46,0.0037,0.0121,0.0031,0.0143,0.0037,-0.004,0.0031,-0.0002,0.943,0,0.0141,0,0.0164,0.057,100,0.076,0.201,106,28115,33122,1997,881
26420,30,Clear Lake,Y2025M01,1313,1.489,1292,1.466,0.0043,0.0149,0.0042,0.0138,0.0043,0.002,0.0042,0.0029,0.9434,0.0004,0.015,0.0004,0.0173,0.0566,95,0.074,0.212,106,28115,33274,1997,881
26420,30,Clear Lake,Y2025M02,1323,1.503,1304,1.482,0.008,0.0207,0.0094,0.0196,0.0039,0.0032,0.0055,0.0043,0.9455,0.0021,0.0213,0.0021,0.0231,0.0545,98,0.076,0.189,103,27582,33274,1997,880
26420,30,Clear Lake,Y2025M03,1333,1.511,1312,1.487,0.0076,0.0265,0.0057,0.0217,0.0041,0.0054,0.0021,0.0027,0.9422,-0.0033,0.0179,-0.0008,0.0229,0.0578,94,0.073,0.227,105,28400,33274,1997,882
26420,30,Clear Lake,Y2025M04,1333,1.511,1309,1.485,-0.0005,0.0243,-0.0021,0.022,-0.0023,0.0023,-0.004,0.0025,0.9466,0.0044,0.0243,0.0048,0.0289,0.0534,111,0.08,0.21,107,29018,33274,1999,882
26420,30,Clear Lake,Y2025M05,1331,1.509,1311,1.487,-0.0013,0.0145,0.0014,0.0127,-0.0013,-0.0067,0.0014,-0.0059,0.9454,-0.0012,0.0182,-0.0012,0.0236,0.0546,99,0.074,0.202,107,29018,33274,1999,882
26420,30,Clear Lake,Y2025M06,1341,1.513,1323,1.493,0.0076,0.0248,0.0091,0.0226,0.0003,-0.005,0.0008,-0.0071,0.9443,-0.0011,0.0178,-0.001,0.024,0.0557,117,0.084,0.155,104,28140,33274,2000,886
26420,30,Clear Lake,Y2025M07,1335,1.506,1317,1.486,-0.0047,0.0173,-0.0041,0.0172,-0.0044,-0.0077,-0.0038,-0.0054,0.9432,-0.0011,0.0154,-0.0011,0.0198,0.0568,111,0.082,0.156,104,28184,33274,2000,886
26420,30,Clear Lake,Y2025M08,1324,1.494,1298,1.464,-0.008,0.0031,-0.015,-0.0004,-0.0097,-0.0152,-0.0168,-0.0213,0.9394,-0.0038,0.011,-0.0038,0.0146,0.0606,134,0.1,0.196,103,27789,33274,2000,886
26420,30,Clear Lake,Y2025M09,1322,1.49,1295,1.46,-0.0016,0.0061,-0.0021,0.0056,-0.0025,-0.0122,-0.003,-0.0117,0.9367,-0.0027,-0.007,-0.0026,-0.0041,0.0633,116,0.088,0.232,103,27839,33274,2000,887
26420,30,Clear Lake,Y2025M10,1326,1.493,1297,1.46,0.0028,0.0194,0.0011,0.0154,-0.0037,-0.005,-0.0026,-0.0068,0.937,0.0003,-0.0067,0.0005,-0.0031,0.063,118,0.087,0.247,103,28124,33274,2000,888
26420,30,Clear Lake,Y2025M11,1327,1.495,1300,1.465,0.0009,0.0189,0.003,0.0136,0.003,-0.0062,0.005,-0.0107,0.9348,-0.0022,-0.0082,-0.002,-0.0052,0.0652,113,0.085,0.235,104,28325,33274,2000,888
26420,30,Clear Lake,Y2025M12,1337,1.502,1310,1.471,0.0074,0.0227,0.0073,0.0178,0.0019,-0.0072,0.0021,-0.0113,0.9304,-0.0044,-0.0126,-0.0036,-0.0097,0.0696,122,0.091,0.219,104,28374,33274,2001,890
26420,30,Clear Lake,Y2026M01,1338,1.504,1309,1.473,0.0009,0.0193,-0.0003,0.0133,0.0013,-0.0099,0.0001,-0.0152,0.9308,0.0004,-0.0126,0.0003,-0.0118,0.0692,104,0.08,0.273,103,28292,33274,2001,889
26420,30,Clear Lake,Y2026M02,1352,1.521,1329,1.494,0.0105,0.0218,0.0145,0.0184,0.0103,-0.0032,0.0143,-0.0042,0.9359,0.0051,-0.0096,0.0052,-0.0076,0.0641,102,0.075,0.229,103,28290,33274,2000,889
26420,30,Clear Lake,Y2026M03,1353,1.522,1323,1.488,0.0008,0.0149,-0.0044,0.0082,0.0007,-0.0068,-0.0047,-0.0109,0.9334,-0.0025,-0.0088,-0.002,-0.009,0.0666,119,0.086,0.256,104,28251,33274,2000,889
26420,31,Galveston/Texas City,Y2022M01,1158,1.332,1151,1.325,0.0109,0.1344,0.0107,0.1378,0.0064,0.085,0.0056,0.0859,0.9593,-0.0043,0.0258,-0.0043,0.0273,0.0407,65,0.053,0.1,38,7932,16809,1992,869
26420,31,Galveston/Texas City,Y2022M02,1157,1.332,1152,1.326,-0.0003,0.1298,0.0009,0.1391,-0.0003,0.069,0.0009,0.0768,0.9628,0.0035,0.0321,0.0035,0.0309,0.0372,51,0.041,0.101,38,7932,16848,1992,869
26420,31,Galveston/Texas City,Y2022M03,1170,1.346,1165,1.341,0.0108,0.1375,0.0112,0.1429,0.0108,0.0815,0.0112,0.0863,0.9675,0.0047,0.0468,0.0047,0.0394,0.0325,42,0.034,0.111,38,7932,16936,1992,869
26420,31,Galveston/Texas City,Y2022M04,1181,1.359,1175,1.353,0.0092,0.1486,0.0087,0.1484,0.0092,0.1001,0.0087,0.0989,0.9584,-0.0091,0.0299,-0.0091,0.0298,0.0416,39,0.033,0.134,38,7932,17024,1992,869
26420,31,Galveston/Texas City,Y2022M05,1191,1.38,1189,1.377,0.0088,0.1411,0.0117,0.147,0.0081,0.1,0.0113,0.1055,0.9503,-0.0081,0.0154,-0.0085,0.0161,0.0497,40,0.037,0.048,37,7532,17074,1992,863
26420,31,Galveston/Texas City,Y2022M06,1209,1.4,1207,1.398,0.0151,0.1405,0.0151,0.145,0.0151,0.1019,0.0151,0.106,0.9446,-0.0057,-0.0056,-0.0057,-0.0078,0.0554,30,0.031,0.066,37,7532,17124,1992,863
26420,31,Galveston/Texas City,Y2022M07,1208,1.399,1206,1.397,-0.0006,0.0927,-0.0009,0.094,-0.0006,0.0724,-0.0009,0.0733,0.9473,0.0027,-0.0065,0.0027,-0.0101,0.0527,34,0.031,0.069,37,7532,17174,1992,863
26420,31,Galveston/Texas City,Y2022M08,1233,1.428,1228,1.423,0.0202,0.1045,0.0185,0.1062,0.0202,0.0839,0.0185,0.0854,0.9429,-0.0044,-0.0194,-0.0044,-0.0207,0.0571,28,0.024,0.152,37,7532,17224,1992,863
26420,31,Galveston/Texas City,Y2022M09,1246,1.443,1243,1.44,0.0106,0.1048,0.012,0.1095,0.0106,0.0834,0.012,0.088,0.9403,-0.0026,-0.0285,-0.0026,-0.0286,0.0597,28,0.027,0.094,37,7532,17274,1992,863
26420,31,Galveston/Texas City,Y2022M10,1246,1.443,1242,1.439,-0.0001,0.0982,-0.0006,0.103,-0.0001,0.081,-0.0006,0.0856,0.9401,-0.0002,-0.0206,-0.0002,-0.0199,0.0599,58,0.045,0.057,37,7532,17274,1992,863
26420,31,Galveston/Texas City,Y2022M11,1244,1.44,1241,1.437,-0.0016,0.0853,-0.0013,0.0895,-0.0016,0.0696,-0.0013,0.0735,0.9353,-0.0048,-0.0293,-0.0048,-0.0288,0.0647,51,0.044,0.058,37,7532,17274,1992,863
26420,31,Galveston/Texas City,Y2022M12,1235,1.431,1229,1.423,-0.0068,0.0785,-0.0097,0.0787,-0.0068,0.0749,-0.0097,0.0747,0.9318,-0.0035,-0.0318,-0.0035,-0.0303,0.0682,31,0.026,0.212,37,7532,17274,1992,863
26420,31,Galveston/Texas City,Y2023M01,1252,1.445,1245,1.438,0.0138,0.0816,0.0137,0.0818,0.0106,0.0769,0.0105,0.0776,0.916,-0.0158,-0.0433,-0.0137,-0.0401,0.084,62,0.05,0.109,39,7894,17274,1992,866
26420,31,Galveston/Texas City,Y2023M02,1252,1.445,1241,1.433,0,0.0818,-0.0035,0.077,0,0.0769,-0.0035,0.0719,0.9185,0.0025,-0.0443,0.0025,-0.039,0.0815,83,0.06,0.134,39,7894,17274,1992,866
26420,31,Galveston/Texas City,Y2023M03,1256,1.446,1250,1.44,0.0028,0.0732,0.0072,0.0728,0.0012,0.065,0.0052,0.0647,0.9266,0.0081,-0.0409,0.0058,-0.0358,0.0734,66,0.05,0.084,38,7742,17274,1992,868
26420,31,Galveston/Texas City,Y2023M04,1264,1.459,1254,1.448,0.0063,0.0702,0.0033,0.067,0.0103,0.0674,0.0072,0.0646,0.9281,0.0015,-0.0303,0.0024,-0.0268,0.0719,63,0.051,0.148,39,7926,17274,1992,866
26420,31,Galveston/Texas City,Y2023M05,1270,1.456,1268,1.454,0.0052,0.0663,0.0109,0.0662,0.0038,0.0652,0.0096,0.0653,0.9281,0,-0.0222,-0.0016,-0.0188,0.0719,37,0.03,0.058,39,8236,17274,1992,872
26420,31,Galveston/Texas City,Y2023M06,1288,1.476,1275,1.462,0.0138,0.065,0.0056,0.0564,0.0069,0.0555,0.0025,0.0499,0.928,-0.0001,-0.0166,0.002,-0.0104,0.072,76,0.052,0.165,40,8584,17274,1995,872
26420,31,Galveston/Texas City,Y2023M07,1284,1.472,1277,1.464,-0.0028,0.0627,0.0016,0.059,-0.0028,0.0508,0.0016,0.0482,0.9296,0.0016,-0.0177,0.0016,-0.0143,0.0704,68,0.046,0.102,40,8584,17274,1995,872
26420,31,Galveston/Texas City,Y2023M08,1285,1.476,1272,1.461,0.0009,0.0427,-0.0036,0.036,0,0.0274,-0.0047,0.0215,0.9196,-0.01,-0.0233,-0.0093,-0.0213,0.0804,98,0.073,0.131,40,8672,17274,1995,871
26420,31,Galveston/Texas City,Y2023M09,1283,1.473,1268,1.456,-0.0018,0.0299,-0.0038,0.0198,-0.0018,0.0173,-0.0038,0.0092,0.9182,-0.0014,-0.0221,-0.0014,-0.0207,0.0818,78,0.057,0.195,40,8672,17274,1995,871
26420,31,Galveston/Texas City,Y2023M10,1260,1.447,1254,1.44,-0.0181,0.0113,-0.011,0.0092,-0.0181,-0.0042,-0.011,-0.0052,0.9238,0.0056,-0.0163,0.0056,-0.0206,0.0762,71,0.059,0.084,40,8672,17274,1995,871
26420,31,Galveston/Texas City,Y2023M11,1268,1.453,1261,1.445,0.0063,0.0193,0.0059,0.0165,0.0053,0.0035,0.005,0.0004,0.9178,-0.006,-0.0175,-0.0079,-0.0215,0.0822,73,0.055,0.089,39,8520,17274,1995,873
26420,31,Galveston/Texas City,Y2023M12,1263,1.452,1258,1.446,-0.0035,0.0227,-0.0023,0.0242,-0.0004,0.0087,0.0008,0.01,0.9226,0.0048,-0.0092,0.0064,-0.0105,0.0774,71,0.06,0.068,39,8570,17274,1995,870
26420,31,Galveston/Texas City,Y2024M01,1269,1.458,1260,1.448,0.0045,0.0133,0.0012,0.0116,0.0045,0.0037,0.0012,0.0055,0.927,0.0044,0.011,0.0044,0.0079,0.073,88,0.065,0.102,39,8570,17274,1995,870
26420,31,Galveston/Texas City,Y2024M02,1260,1.447,1243,1.428,-0.0069,0.0064,-0.013,0.0019,-0.0089,-0.0017,-0.0152,-0.0032,0.9188,-0.0082,0.0003,-0.0068,0.0004,0.0812,80,0.064,0.208,40,8672,17274,1995,871
26420,31,Galveston/Texas City,Y2024M03,1263,1.451,1248,1.434,0.002,0.0056,0.0035,-0.0018,0.0039,0.002,0.0054,-0.0044,0.9193,0.0005,-0.0073,0.0016,-0.006,0.0807,74,0.06,0.199,41,8736,17285,1995,870
26420,31,Galveston/Texas City,Y2024M04,1278,1.468,1267,1.455,0.0121,0.0114,0.0151,0.0099,0.0121,0.0034,0.0151,0.0009,0.918,-0.0013,-0.0101,-0.0013,-0.0096,0.082,65,0.052,0.172,41,8736,17296,1995,870
26420,31,Galveston/Texas City,Y2024M05,1284,1.475,1275,1.465,0.0044,0.0107,0.0063,0.0053,0.0044,0.0056,0.0063,-0.0002,0.9139,-0.0041,-0.0142,-0.0041,-0.0143,0.0861,86,0.057,0.104,41,8736,17307,1995,870
26420,31,Galveston/Texas City,Y2024M06,1282,1.473,1277,1.467,-0.0015,-0.0046,0.0016,0.0013,-0.0015,-0.0053,0.0016,-0.0033,0.9093,-0.0046,-0.0187,-0.0046,-0.0212,0.0907,57,0.046,0.086,41,8736,17321,1995,870
26420,31,Galveston/Texas City,Y2024M07,1277,1.467,1271,1.46,-0.004,-0.0059,-0.0045,-0.0048,-0.004,-0.0061,-0.0045,-0.0051,0.919,0.0097,-0.0106,0.0097,-0.0102,0.081,49,0.044,0.112,41,8736,17332,1995,870
26420,31,Galveston/Texas City,Y2024M08,1276,1.466,1269,1.458,-0.0008,-0.0076,-0.0018,-0.0029,-0.0008,-0.0053,-0.0018,-0.0006,0.9135,-0.0055,-0.0061,-0.0055,-0.0056,0.0865,43,0.031,0.156,41,8736,17441,1995,870
26420,31,Galveston/Texas City,Y2024M09,1270,1.459,1264,1.452,-0.0042,-0.0099,-0.0039,-0.003,-0.0042,-0.0072,-0.0039,-0.0003,0.9168,0.0033,-0.0014,0.0033,-0.0009,0.0832,118,0.079,0.054,41,8736,17551,1995,870
26420,31,Galveston/Texas City,Y2024M10,1266,1.455,1248,1.434,-0.003,0.0053,-0.0126,-0.0047,-0.003,0.0078,-0.0126,-0.0023,0.9168,0,-0.007,0,-0.0065,0.0832,173,0.123,0.106,41,8736,17661,1995,870
26420,31,Galveston/Texas City,Y2024M11,1271,1.451,1263,1.442,0.0038,0.0027,0.012,0.0013,0.001,0.0054,0.0096,0.0041,0.9219,0.0051,0.0041,0.0002,0.0062,0.0781,79,0.062,0.104,40,8472,17673,1995,876
26420,31,Galveston/Texas City,Y2024M12,1264,1.444,1261,1.44,-0.0053,0.0009,-0.0018,0.0018,-0.0053,0.0018,-0.0018,0.004,0.9229,0.001,0.0003,0.001,0.0018,0.0771,75,0.052,0.05,40,8472,17685,1995,876
26420,31,Galveston/Texas City,Y2025M01,1253,1.455,1244,1.444,-0.0086,-0.0122,-0.0131,-0.0126,-0.0014,-0.0042,-0.0059,-0.0031,0.9294,0.0065,0.0024,0.0072,0.0043,0.0706,96,0.076,0.098,39,8317,17697,1993,861
26420,31,Galveston/Texas City,Y2025M02,1263,1.466,1249,1.45,0.0078,0.0024,0.0037,0.0042,0.0078,0.0129,0.0037,0.0133,0.9293,-0.0001,0.0105,-0.0001,0.0111,0.0707,103,0.08,0.14,39,8317,17709,1993,861
26420,31,Galveston/Texas City,Y2025M03,1250,1.459,1233,1.439,-0.0106,-0.0103,-0.0128,-0.0122,-0.0068,-0.0032,-0.007,-0.0049,0.9328,0.0035,0.0135,0.0076,0.0143,0.0672,108,0.088,0.158,40,8581,17721,1993,856
26420,31,Galveston/Texas City,Y2025M04,1279,1.474,1265,1.458,0.0235,0.0009,0.0259,-0.0017,0.0104,-0.0053,0.0124,-0.0079,0.9348,0.002,0.0168,0.0025,0.018,0.0652,112,0.089,0.129,41,8742,17721,1994,868
26420,31,Galveston/Texas City,Y2025M05,1309,1.499,1301,1.49,0.0231,0.0195,0.0289,0.0208,0.0013,-0.0068,0.0039,-0.0039,0.9408,0.006,0.0269,0.007,0.0256,0.0592,99,0.069,0.075,41,8580,17756,1995,873
26420,31,Galveston/Texas City,Y2025M06,1308,1.485,1289,1.464,-0.0009,0.0202,-0.0096,0.0094,-0.0007,-0.0114,-0.009,-0.0198,0.9446,0.0038,0.0353,0.0014,0.029,0.0554,111,0.08,0.17,37,7942,17791,1994,880
26420,31,Galveston/Texas City,Y2025M07,1317,1.503,1304,1.489,0.0069,0.0314,0.0121,0.0263,0.0061,-0.0022,0.0107,-0.0076,0.9455,0.0009,0.0265,0.0019,0.0257,0.0545,118,0.091,0.103,38,8400,17826,1994,876
26420,31,Galveston/Texas City,Y2025M08,1331,1.508,1322,1.498,0.0107,0.0433,0.0133,0.0417,0.0021,0.0018,0.0049,0.0002,0.948,0.0025,0.0345,-0.0016,0.0295,0.052,115,0.076,0.079,37,8170,17861,1994,882
26420,31,Galveston/Texas City,Y2025M09,1322,1.499,1311,1.486,-0.0063,0.0411,-0.0083,0.0371,-0.0064,0,-0.0084,-0.0039,0.9452,-0.0028,0.0284,-0.0028,0.0229,0.0548,88,0.076,0.132,37,8170,17897,1994,882
26420,31,Galveston/Texas City,Y2025M10,1315,1.492,1308,1.483,-0.0053,0.0387,-0.0024,0.0478,-0.0047,-0.0035,-0.0018,0.007,0.947,0.0018,0.0302,0.003,0.0266,0.053,88,0.07,0.088,37,8170,17897,1994,882
26420,31,Galveston/Texas City,Y2025M11,1326,1.504,1314,1.491,0.0078,0.0429,0.0052,0.0407,0.0072,0.0005,0.0045,-0.0017,0.9437,-0.0033,0.0218,-0.0034,0.016,0.0563,103,0.074,0.109,37,8170,17897,1994,882
26420,31,Galveston/Texas City,Y2025M12,1312,1.491,1301,1.478,-0.0099,0.0381,-0.0105,0.0317,-0.0081,-0.0003,-0.0087,-0.0074,0.944,0.0003,0.0211,0.0004,0.0174,0.056,133,0.089,0.09,37,8150,17897,1994,880
26420,31,Galveston/Texas City,Y2026M01,1303,1.476,1290,1.461,-0.0075,0.0393,-0.0082,0.0369,-0.0105,-0.0113,-0.0111,-0.0137,0.9321,-0.0119,0.0027,-0.0113,-0.003,0.0679,123,0.085,0.104,37,8059,17897,1994,883
26420,31,Galveston/Texas City,Y2026M02,1309,1.486,1296,1.472,0.0045,0.0359,0.0046,0.0378,0.0058,-0.0117,0.006,-0.009,0.9342,0.0021,0.0049,-0.0001,-0.0021,0.0658,92,0.065,0.138,37,8039,17897,1994,881
26420,31,Galveston/Texas City,Y2026M03,1316,1.494,1311,1.488,0.0055,0.0528,0.0113,0.0631,0.0055,0.0065,0.0112,0.0178,0.9402,0.006,0.0074,0.006,-0.0021,0.0598,94,0.062,0.055,37,8039,17897,1994,881
26420,32,Friendswood/Pearland,Y2022M01,1372,1.433,1372,1.433,0.0015,0.1311,0.0024,0.1373,0.0015,0.1352,0.0024,0.1419,0.9703,0.0014,0.038,0.0014,0.0374,0.0297,36,0.035,0.014,53,12757,15450,1996,957
26420,32,Friendswood/Pearland,Y2022M02,1377,1.438,1376,1.437,0.0031,0.1289,0.003,0.1354,0.0031,0.1329,0.003,0.1398,0.9675,-0.0028,0.0404,-0.0028,0.0408,0.0325,40,0.046,0.017,53,12757,15547,1996,957
26420,32,Friendswood/Pearland,Y2022M03,1392,1.454,1392,1.454,0.0115,0.1315,0.0119,0.1413,0.0115,0.1351,0.0119,0.1451,0.9657,-0.0018,0.026,-0.0018,0.0258,0.0343,43,0.039,0.003,53,12757,15602,1996,957
26420,32,Friendswood/Pearland,Y2022M04,1393,1.455,1391,1.453,0.0003,0.1119,-0.0012,0.118,0.0003,0.1155,-0.0012,0.1215,0.948,-0.0177,0.0045,-0.0177,0.0047,0.052,111,0.07,0.02,53,12757,15657,1996,957
26420,32,Friendswood/Pearland,Y2022M05,1412,1.474,1408,1.471,0.0134,0.0996,0.0126,0.1004,0.0134,0.1006,0.0126,0.1014,0.9456,-0.0024,0.0011,-0.0024,0.0011,0.0544,73,0.046,0.047,53,12757,15712,1996,957
26420,32,Friendswood/Pearland,Y2022M06,1438,1.498,1434,1.494,0.0186,0.0968,0.0181,0.097,0.0143,0.0931,0.0148,0.0944,0.9368,-0.0088,-0.0165,-0.0073,-0.0151,0.0632,86,0.051,0.047,54,13006,15768,1996,959
26420,32,Friendswood/Pearland,Y2022M07,1447,1.508,1442,1.503,0.0065,0.0863,0.0057,0.0862,0.0065,0.0833,0.0057,0.0836,0.9446,0.0078,-0.0185,0.0078,-0.0183,0.0554,82,0.052,0.064,54,13006,15768,1996,959
26420,32,Friendswood/Pearland,Y2022M08,1440,1.5,1437,1.496,-0.0046,0.0707,-0.0036,0.0705,-0.0044,0.0682,-0.0033,0.068,0.9386,-0.006,-0.0219,-0.0056,-0.0224,0.0614,76,0.048,0.049,53,12766,15826,1996,960
26420,32,Friendswood/Pearland,Y2022M09,1437,1.494,1432,1.488,-0.0023,0.0522,-0.0033,0.0514,0.0003,0.0506,-0.0007,0.0497,0.9316,-0.007,-0.0318,-0.0036,-0.0285,0.0684,105,0.066,0.048,54,13006,15884,1996,962
26420,32,Friendswood/Pearland,Y2022M10,1450,1.505,1447,1.502,0.0091,0.0558,0.0106,0.0542,0.0031,0.0484,0.0047,0.0468,0.9296,-0.002,-0.0289,-0.0011,-0.0252,0.0704,78,0.05,0.038,52,12520,15942,1997,963
26420,32,Friendswood/Pearland,Y2022M11,1421,1.475,1412,1.465,-0.0198,0.0363,-0.0246,0.0349,-0.0198,0.0301,-0.0246,0.0287,0.9258,-0.0038,-0.0424,-0.0038,-0.0386,0.0742,95,0.069,0.103,52,12520,16000,1997,963
26420,32,Friendswood/Pearland,Y2022M12,1425,1.479,1416,1.47,0.0024,0.0397,0.0031,0.0345,0.0024,0.035,0.0031,0.0316,0.9259,0.0001,-0.043,0.0001,-0.0381,0.0741,76,0.054,0.117,52,12520,16059,1997,963
26420,32,Friendswood/Pearland,Y2023M01,1423,1.478,1420,1.474,-0.0009,0.0372,0.0029,0.0351,-0.0009,0.0381,0.0029,0.0359,0.9271,0.0012,-0.0432,0.0012,-0.0399,0.0729,68,0.052,0.05,52,12520,16059,1997,963
26420,32,Friendswood/Pearland,Y2023M02,1438,1.489,1437,1.487,0.0105,0.0449,0.0118,0.0442,0.0014,0.0338,0.0027,0.0331,0.9282,0.0011,-0.0393,0.0023,-0.0355,0.0718,43,0.033,0.038,51,12192,16059,1997,966
26420,32,Friendswood/Pearland,Y2023M03,1452,1.503,1445,1.496,0.0094,0.0427,0.0059,0.0381,0.0048,0.0265,0.0032,0.0238,0.929,0.0008,-0.0367,0.0011,-0.0322,0.071,104,0.066,0.064,52,12358,16059,1997,966
26420,32,Friendswood/Pearland,Y2023M04,1476,1.528,1474,1.526,0.0163,0.0595,0.0196,0.0598,0.0163,0.043,0.0196,0.0433,0.9349,0.0059,-0.0131,0.0059,-0.0097,0.0651,63,0.043,0.031,52,12358,16059,1997,966
26420,32,Friendswood/Pearland,Y2023M05,1474,1.531,1471,1.528,-0.001,0.0443,-0.0017,0.0448,-0.0022,0.0252,-0.0029,0.0266,0.9365,0.0016,-0.0091,0.0021,-0.0033,0.0635,53,0.034,0.055,50,12084,16059,1997,963
26420,32,Friendswood/Pearland,Y2023M06,1466,1.523,1466,1.522,-0.0054,0.0198,-0.0039,0.0222,-0.0054,0.0035,-0.0039,0.0052,0.9332,-0.0033,-0.0036,-0.0033,0.003,0.0668,58,0.036,0.012,50,12084,16059,1997,963
26420,32,Friendswood/Pearland,Y2023M07,1476,1.534,1472,1.531,0.0065,0.0198,0.0047,0.0212,0.0006,-0.0014,0.0009,0.0025,0.9234,-0.0098,-0.0212,-0.0081,-0.0123,0.0766,164,0.086,0.021,51,12375,16059,1998,962
26420,32,Friendswood/Pearland,Y2023M08,1508,1.568,1506,1.565,0.0221,0.0472,0.0226,0.048,0.0027,0.0065,0.0033,0.0085,0.9362,0.0128,-0.0024,0.0017,-0.0039,0.0638,40,0.031,0.069,50,11915,16059,1999,962
26420,32,Friendswood/Pearland,Y2023M09,1494,1.553,1492,1.551,-0.0098,0.0394,-0.0093,0.0417,-0.0098,-0.0079,-0.0093,-0.0054,0.9383,0.0021,0.0067,0.0021,0.002,0.0617,48,0.033,0.042,50,11915,16059,1999,962
26420,32,Friendswood/Pearland,Y2023M10,1489,1.547,1478,1.535,-0.0028,0.0271,-0.0091,0.0214,-0.0024,-0.0122,-0.0087,-0.0155,0.9372,-0.0011,0.0076,-0.0007,0.0019,0.0628,111,0.075,0.103,51,12227,16059,1999,963
26420,32,Friendswood/Pearland,Y2023M11,1485,1.544,1475,1.534,-0.0032,0.0445,-0.0021,0.0449,0.0003,0.0105,0.0013,0.0131,0.9355,-0.0017,0.0097,-0.001,0.003,0.0645,129,0.082,0.076,51,12338,16059,1998,961
26420,32,Friendswood/Pearland,Y2023M12,1484,1.543,1463,1.521,-0.0005,0.0414,-0.0081,0.0333,-0.0025,0.0083,-0.0101,0.002,0.9351,-0.0004,0.0092,0.0001,0.0027,0.0649,118,0.077,0.176,51,12448,16059,1998,962
26420,32,Friendswood/Pearland,Y2024M01,1479,1.538,1464,1.522,-0.0033,0.039,0.0009,0.0312,-0.0033,0.0047,0.0009,-0.0012,0.9361,0.001,0.009,0.001,0.0023,0.0639,125,0.08,0.116,51,12448,16059,1998,962
26420,32,Friendswood/Pearland,Y2024M02,1485,1.544,1466,1.524,0.0044,0.0327,0.0013,0.0206,0.0044,0.0091,0.0013,-0.0018,0.9332,-0.0029,0.005,-0.0029,-0.0034,0.0668,108,0.073,0.177,51,12448,16059,1998,962
26420,32,Friendswood/Pearland,Y2024M03,1493,1.552,1476,1.534,0.0051,0.0283,0.0064,0.0211,0.0051,0.0087,0.0064,0.0012,0.9315,-0.0017,0.0025,-0.0017,-0.0078,0.0685,117,0.075,0.147,51,12448,16059,1998,962
26420,32,Friendswood/Pearland,Y2024M04,1497,1.557,1480,1.539,0.0027,0.0145,0.0027,0.0042,0.0027,-0.008,0.0027,-0.0166,0.9363,0.0048,0.0014,0.0048,-0.0081,0.0637,103,0.068,0.168,51,12448,16059,1998,962
26420,32,Friendswood/Pearland,Y2024M05,1501,1.56,1482,1.54,0.0024,0.018,0.0012,0.0071,0.0019,-0.0061,0.0007,-0.0147,0.9324,-0.0039,-0.0041,-0.0039,-0.0142,0.0676,92,0.059,0.208,51,12426,16059,1998,962
